上海交通大学
	低危:22个
	严重:1个
	中危:2个
	总数:32个
	SQL:2个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:3个
	其他:0个
	命令执行:3个
	垂直权限:0个
	弱口令:7个
	敏感信息:17个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
上海外国语大学存在其他
	中危:9个
	低危:20个
	高危:3个
	总数:32个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:32个
	命令执行:0个
	垂直权限:0个
	弱口令:0个
	敏感信息:0个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
兰州大学存在其他
	高危:9个
	低危:8个
	中危:13个
	严重:1个
	总数:31个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:31个
	命令执行:0个
	垂直权限:0个
	弱口令:0个
	敏感信息:0个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
福建省教育厅
	高危:7个
	中危:7个
	低危:14个
	严重:3个
	总数:31个
	SQL:3个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:3个
	垂直权限:1个
	弱口令:12个
	敏感信息:10个
	文件上传:2个
	水平权限:0个
	点击劫持:0个
浙江工业大学
	低危:23个
	中危:4个
	严重:3个
	高危:1个
	总数:31个
	SQL:1个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:3个
	其他:0个
	命令执行:1个
	垂直权限:1个
	弱口令:7个
	敏感信息:15个
	文件上传:3个
	水平权限:0个
	点击劫持:0个
北京交通大学
	高危:1个
	低危:21个
	中危:9个
	总数:31个
	SQL:1个
	CSRF:0个
	SSRF:1个
	XSS:1个
	代码执行:2个
	其他:0个
	命令执行:0个
	垂直权限:3个
	弱口令:10个
	敏感信息:11个
	文件上传:1个
	水平权限:1个
	点击劫持:0个
东北林业大学
	低危:10个
	中危:14个
	高危:6个
	总数:30个
	SQL:4个
	CSRF:0个
	SSRF:0个
	XSS:2个
	代码执行:1个
	其他:0个
	命令执行:1个
	垂直权限:2个
	弱口令:7个
	敏感信息:12个
	文件上传:0个
	水平权限:1个
	点击劫持:0个
南开大学存在其他
	低危:19个
	高危:2个
	中危:8个
	严重:1个
	总数:30个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:30个
	命令执行:0个
	垂直权限:0个
	弱口令:0个
	敏感信息:0个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
西北大学
	中危:7个
	高危:7个
	低危:16个
	总数:30个
	SQL:4个
	CSRF:0个
	SSRF:0个
	XSS:2个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:1个
	弱口令:7个
	敏感信息:12个
	文件上传:4个
	水平权限:0个
	点击劫持:0个
南昌大学
	低危:15个
	中危:4个
	高危:7个
	严重:4个
	总数:30个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:3个
	其他:0个
	命令执行:7个
	垂直权限:1个
	弱口令:6个
	敏感信息:11个
	文件上传:2个
	水平权限:0个
	点击劫持:0个
南京理工大学
	高危:4个
	中危:12个
	低危:14个
	总数:30个
	SQL:4个
	CSRF:0个
	SSRF:0个
	XSS:3个
	代码执行:0个
	其他:0个
	命令执行:2个
	垂直权限:0个
	弱口令:15个
	敏感信息:3个
	文件上传:0个
	水平权限:3个
	点击劫持:0个
广西民族大学
	高危:7个
	中危:10个
	低危:12个
	总数:29个
	SQL:5个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:5个
	垂直权限:0个
	弱口令:9个
	敏感信息:6个
	文件上传:3个
	水平权限:1个
	点击劫持:0个
广西大学
	低危:19个
	中危:7个
	高危:3个
	总数:29个
	SQL:2个
	CSRF:0个
	SSRF:1个
	XSS:2个
	代码执行:0个
	其他:0个
	命令执行:1个
	垂直权限:2个
	弱口令:7个
	敏感信息:12个
	文件上传:1个
	水平权限:1个
	点击劫持:0个
湖北省教育厅
	高危:6个
	低危:10个
	中危:13个
	总数:29个
	SQL:6个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:1个
	垂直权限:2个
	弱口令:7个
	敏感信息:9个
	文件上传:2个
	水平权限:1个
	点击劫持:1个
北京外国语大学
	低危:14个
	中危:12个
	高危:2个
	总数:28个
	SQL:7个
	CSRF:0个
	SSRF:1个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:2个
	垂直权限:0个
	弱口令:5个
	敏感信息:13个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
